"id","title","kana","cats","area","venue","venue_url","pref","start_date","end_date","date","dates","open_time","start_time","end_time","date_note","backup_date","status","rank","series_id","announced_date","is_additional","onsale_label","onsale_start","onsale_start_time","onsale_end","onsale_end_time","limited_sale","price","price_official","price_best","discount_pct","best_source","coupon_note","price_checked","price_condition","source","url","official_url","lat","lng","desc","note","parking","nearest_station"
"229","第19回横浜あおぞらリレーマラソンin赤レンガ","","sport","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-11-15","2026-11-15","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://www.yokohama-akarenga.jp/event/ba26a89c1860894767b0db4d97993fed5cd4210c/","35.4534","139.6425","赤レンガパークを会場に行われるチーム制のリレーマラソン大会。参加者が仲間とタスキをつなぎながら周回コースを走り抜ける、市民参加型のスポーツイベントとして毎年11月に開催され、今回で第19回目を迎える。","種目・チーム人数区分により参加料が異なるため代表値なし","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"230","カラフルパレット　鈴木信太郎","","art","神奈川県・横浜市","そごう美術館","https://sogo-museum.jp/","kanagawa","2026-09-12","2026-10-12","","","","","","","","","","","","","","","","","","","一般1,200円（前売1,000円）／大学・高校生1,000円（前売800円）／中学生以下無料","1200","","","","","2026-09-21","","公式サイト","","https://sogo-museum.jp/","35.4657","139.6382","展覧会","","","横浜駅東口徒歩5分（そごう横浜店6階）"
"231","KIRIKANE Sculpture 山本茜","","art","神奈川県・横浜市","そごう美術館","https://sogo-museum.jp/","kanagawa","2026-10-24","2026-12-06","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://sogo-museum.jp/","35.4657","139.6382","展覧会","","","横浜駅東口徒歩5分（そごう横浜店6階）"
"232","横浜おいも万博2026","","food|fest","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-10-09","2026-10-13","","","","","","","","","","","","","","","","","","","前売券500円／当日券700円（税込、未就学児無料）","500","","","","","2026-09-21","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","さまざまな品種のサツマイモを使った食べ物が集結。焼き芋から和菓子まで、秋の味覚を堪能できる食のイベント。","","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"233","YOKOHAMA URBAN SPORTS FESTIVAL '26","","sport|fest","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-10-17","2026-10-18","","","","","","","","","","","","","","","","","","","無料","","","","","","","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","都市型スポーツの祭典。スケートボード、BMX、ストリートダンスなど、トレンディなスポーツが体験できる。","","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"234","ALL AMERICAN FOOD FESTIVAL '26","","food|fest","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-10-17","2026-10-18","","","","","","","","","","","","","","","","","","","無料","","","","","","","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","アメリカの定番グルメが横浜に集結。ハンバーガー、ホットドッグ、BBQなど、アメリカンフードを堪能できる。","","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"235","横浜マラソン2026","","sport","神奈川県・中区","横浜赤レンガ倉庫周辺","","kanagawa","2026-10-25","2026-10-25","","","","","","","","","","","","","","","","","","","フルマラソン18,500円／ペアリレー32,000円（組）／湾岸ハイウェイラン16,000円／みなとみらい7kmラン7,000円　等、種目により異なる（別途システム利用料）","","","","","","2026-09-21","","公式サイト","","https://www.yokohama-akarenga.jp/","","","","","",""
"236","横濱 JAZZ PROMENADE 2026","","ent","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-10-10","2026-10-11","","","","","","","","","","","","","","","","","","","赤レンガ倉庫1号館ホール公演：前売4,000円〜5,000円／当日5,000円〜6,000円（公演により異なる）","","","","","","2026-09-21","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","","","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"237","Mone Kamishiraishi 10th Live","","ent","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-10-03","2026-10-04","","","","","","","","","","","","","","","","","","","スタンディング一般13,000円／座席指定一般16,000円（学生割引あり、税込）","","","","","","2026-09-21","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","","","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"238","生誕120年三岸節子展","","art","神奈川県・横須賀市","横須賀美術館","https://yokosuka-moa.jp/","kanagawa","2026-11-14","2026-12-20","","","","","","","","","","","","","","","","","","","一般1,500円（団体1,200円）／高大生・65歳以上1,300円（団体1,040円）／中学生以下無料（同料金で所蔵品展・谷内六郎館も観覧可）","1500","","","","","2026-09-21","","公式サイト","","https://yokosuka-moa.jp/","35.2884","139.6807","","","普通車120台、320円（1時間）以降30分160円（1日上限1,600円）","京急線「馬堀海岸」駅からバス約10分徒歩2分"
"239","さがみ湖イルミリオン 2026","","fest|ent","神奈川県・相模原市","さがみ湖リゾート MORI MORI","","kanagawa","2026-11-14","2026-11-14","","","","","","","","","","","","","","","","","","","入園料（16時から、リフト無料）：大人2,000円／小人・シニア1,300円（フリーパス大人4,500円、ナイトフリーパス大人3,000円などのオプションあり）","2000","","","","","2026-09-21","","公式サイト","","https://www.sagamiko-resort.jp/","","","","","",""
"240","LOCALGREEN FESTIVAL'26","","food|fest","神奈川県・中区","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-11-07","2026-11-08","","","","","","","","","","","","","","","","","","","無料","","","","","","","","公式サイト","","https://www.yokohama-akarenga.jp/","35.4534","139.6425","地元の野菜・食材・工芸品が集まるフェスティバル。持続可能な地域経済を支える地産地消の重要性を発信。","2026年から入場無料のフリーフェスティバルとして開催","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"241","版画体験コース（A・Bコース）","","exp","神奈川県・横浜市","横浜美術館","https://yokohama.art.museum/","kanagawa","2026-05-30","2026-10-24","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://yokohama.art.museum/","35.4564","139.6317","版画の基礎から応用までを学べる5ヶ月間の体験コース。初心者から経験者まで楽しめるアート教室。","曜日によりコースA・Bで料金が異なるため代表値なし","157台（屋内107・屋外50）、最初90分500円/以降30分ごと250円","みなとみらい線「みなとみらい」駅徒歩3分"
"242","講演会「時代を超えるインフルエンサー」","","art","神奈川県・横浜市","横浜美術館","https://yokohama.art.museum/","kanagawa","2026-10-03","2026-10-03","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://yokohama.art.museum/","35.4564","139.6317","歴史を超えて愛される芸術作品とその創作者について学ぶ講演会。美術への深い理解を深める機会。","","157台（屋内107・屋外50）、最初90分500円/以降30分ごと250円","みなとみらい線「みなとみらい」駅徒歩3分"
"243","個人の造形プログラム「切る／並べる／綴じる」","","exp","神奈川県・横浜市","横浜美術館","https://yokohama.art.museum/","kanagawa","2026-10-03","2026-10-03","","","","","","","","","","","","","","","","","","","1名4,000円（材料費込）","4000","","","","","2026-09-21","","公式サイト","","https://yokohama.art.museum/","35.4564","139.6317","基本的な造形活動を通じて、創造力を引き出すワークショップ。あらゆる年齢向けの体験型アートプログラム。","事前振込制","157台（屋内107・屋外50）、最初90分500円/以降30分ごと250円","みなとみらい線「みなとみらい」駅徒歩3分"
"244","ことばで一緒にみる鑑賞会","","art","神奈川県・横浜市","横浜美術館","https://yokohama.art.museum/","kanagawa","2026-10-13","2026-10-13","","","","","","","","","","","","","","","","","","","参加無料（要当日有効の観覧券）","","","","","","2026-09-21","","公式サイト","","https://yokohama.art.museum/","35.4564","139.6317","言語を通じて美術作品を共有する鑑賞会。美術の多様な解釈と表現を学べるプログラム。","応募多数の場合抽選、各回8名程度","157台（屋内107・屋外50）、最初90分500円/以降30分ごと250円","みなとみらい線「みなとみらい」駅徒歩3分"
"245","レクチャー「香りの価値をつくる」","","art","神奈川県・横浜市","横浜美術館","https://yokohama.art.museum/","kanagawa","2026-10-25","2026-10-25","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://yokohama.art.museum/","35.4564","139.6317","香りという芸術表現の可能性を探求するレクチャー。五感を使った美術体験の新しい形。","事前振込制、応募多数の場合抽選","157台（屋内107・屋外50）、最初90分500円/以降30分ごと250円","みなとみらい線「みなとみらい」駅徒歩3分"
"246","鑑賞会「推し作品」","","art","神奈川県・横須賀市","横須賀美術館","https://yokosuka-moa.jp/","kanagawa","2026-10-02","2026-10-04","","","","","","","","","","","","","","","","","","","","","","","","","","","公式サイト","","https://yokosuka-moa.jp/","35.2884","139.6807","館内コレクションの紹介","","普通車120台、320円（1時間）以降30分160円（1日上限1,600円）","京急線「馬堀海岸」駅からバス約10分徒歩2分"
"247","銅版画家・駒井哲郎 掌上にひろがる星座のように」ギャラリートーク","","art","神奈川県・葉山町","神奈川県立近代美術館 葉山","https://www.moma.pref.kanagawa.jp/hayama/","kanagawa","2026-09-26","2026-10-10","","","","","","","","","","","","","","","","","","","ギャラリートーク自体は申込不要・無料（ただし展覧会観覧券が必要）＝実質一般1,200円の観覧料が必要","","","","","","2026-09-21","","公式サイト","","https://www.moma.pref.kanagawa.jp/hayama/","35.2760","139.5800","","","普通車48台、時間制400円（7-8月は1,000円、夏の土日祝等は1,500円）、企画展観覧券で1時間無料","JR「逗子」駅・京急「逗子・葉山」駅からバス約18〜20分「三ヶ丘・神奈川県立近代美術館前」下車"
